id,date,taskorder,tasknumber,taskordernumber,geomtasktime,metatasktime,totaltime,correctgeom,correctmetadata,total_correct_elements,correct_buildings_geom,correct_buildings_meta,participant,task,participant_age,task_id
660,2017-05-05 18:07:07.736920+00:00,"[4, 1, 3, 2]",3,2,147,135,282,6,4,10,"[15, 16, 17, 18, 19, 20]","[15, 18, 19, 20]","id: 534, experienced: True, age: 36","id: 3, title: Building geometry and metadata",36,3
673,2017-05-05 20:15:44.238226+00:00,"[4, 3, 2, 1]",1,3,58,33,91,5,5,10,"[2, 3, 4, 5, 6]","[1, 3, 4, 5, 6]","id: 538, experienced: True, age: 24","id: 1, title: Building geometry and metadata",24,1
684,2017-05-06 10:08:23.480958+00:00,"[4, 1, 2, 3]",3,3,89,25,114,4,6,10,"[10, 11, 12, 14]","[9, 10, 11, 12, 13, 14]","id: 547, experienced: True, age: 24","id: 3, title: Building geometry and metadata",24,3
686,2017-05-06 10:17:16.122737+00:00,"[4, 2, 1, 3]",2,1,85,52,137,4,6,10,"[15, 17, 18, 19]","[15, 16, 17, 18, 19, 20]","id: 548, experienced: True, age: 22","id: 2, title: Building geometry and metadata",22,2
687,2017-05-06 10:19:04.700384+00:00,"[4, 2, 1, 3]",1,2,45,29,74,4,6,10,"[10, 11, 12, 14]","[9, 10, 11, 12, 13, 14]","id: 548, experienced: True, age: 22","id: 1, title: Building geometry and metadata",22,1
717,2017-05-07 14:19:42.122558+00:00,"[4, 3, 2, 1]",2,2,126,109,235,4,6,10,"[15, 17, 18, 19]","[15, 16, 17, 18, 19, 20]","id: 560, experienced: True, age: 22","id: 2, title: Building geometry and metadata",22,2
725,2017-05-07 15:19:12.819848+00:00,"[4, 1, 3, 2]",3,2,102,48,150,5,5,10,"[15, 16, 17, 18, 19]","[15, 17, 18, 19, 20]","id: 562, experienced: True, age: 24","id: 3, title: Building geometry and metadata",24,3
729,2017-05-07 18:14:44.683951+00:00,"[4, 2, 3, 1]",3,2,156,85,241,6,4,10,"[15, 16, 17, 18, 19, 20]","[15, 18, 19, 20]","id: 563, experienced: True, age: 46","id: 3, title: Building geometry and metadata",46,3
751,2017-05-08 06:44:42.778540+00:00,"[4, 2, 3, 1]",2,1,90,43,133,6,4,10,"[15, 16, 17, 18, 19, 20]","[15, 17, 18, 20]","id: 573, experienced: True, age: 30","id: 2, title: Building geometry and metadata",30,2
800,2017-05-08 19:54:19.149492+00:00,"[4, 2, 1, 3]",1,2,87,71,158,6,4,10,"[1, 2, 3, 4, 5, 6]","[1, 2, 4, 5]","id: 594, experienced: True, age: 50","id: 1, title: Building geometry and metadata",50,1
805,2017-05-08 22:09:31.573486+00:00,"[4, 1, 3, 2]",2,3,46,28,74,4,6,10,"[1, 4, 5, 6]","[1, 2, 3, 4, 5, 6]","id: 596, experienced: True, age: 33","id: 2, title: Building geometry and metadata",33,2
810,2017-05-09 08:20:27.027452+00:00,"[4, 2, 1, 3]",1,2,105,544,649,4,6,10,"[10, 11, 12, 14]","[9, 10, 11, 12, 13, 14]","id: 597, experienced: True, age: 34","id: 1, title: Building geometry and metadata",34,1
812,2017-05-09 08:23:50.446389+00:00,"[4, 2, 1, 3]",3,3,105,81,186,6,4,10,"[1, 2, 3, 4, 5, 6]","[1, 3, 4, 6]","id: 597, experienced: True, age: 34","id: 3, title: Building geometry and metadata",34,3
375,2017-05-03 19:51:17.098236+00:00,"[4, 1, 2, 3]",2,2,68,32,100,6,5,11,"[1, 2, 3, 4, 5, 6]","[1, 3, 4, 5, 6]","id: 368, experienced: True, age: 26","id: 2, title: Building geometry and metadata",26,2
752,2017-05-08 06:47:23.243297+00:00,"[4, 2, 3, 1]",3,2,90,36,126,6,5,11,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5]","id: 573, experienced: True, age: 30","id: 3, title: Building geometry and metadata",30,3
373,2017-05-03 19:49:19.745620+00:00,"[4, 1, 2, 3]",1,1,75,61,136,5,6,11,"[15, 16, 17, 18, 19]","[15, 16, 17, 18, 19, 20]","id: 368, experienced: True, age: 26","id: 1, title: Building geometry and metadata",26,1
531,2017-05-05 07:43:29.337658+00:00,"[4, 1, 2, 3]",2,2,97,79,176,6,5,11,"[15, 16, 17, 18, 19, 20]","[15, 17, 18, 19, 20]","id: 456, experienced: True, age: 42","id: 2, title: Building geometry and metadata",42,2
753,2017-05-08 06:49:46.664268+00:00,"[4, 2, 3, 1]",1,3,71,32,103,5,6,11,"[10, 11, 12, 13, 14]","[9, 10, 11, 12, 13, 14]","id: 573, experienced: True, age: 30","id: 1, title: Building geometry and metadata",30,1
533,2017-05-05 07:45:07.089153+00:00,"[4, 3, 2, 1]",2,2,104,95,199,6,5,11,"[1, 2, 3, 4, 5, 6]","[2, 3, 4, 5, 6]","id: 460, experienced: True, age: 36","id: 2, title: Building geometry and metadata",36,2
534,2017-05-05 07:46:56.973745+00:00,"[4, 1, 2, 3]",3,3,108,78,186,6,5,11,"[9, 10, 11, 12, 13, 14]","[9, 10, 12, 13, 14]","id: 456, experienced: True, age: 42","id: 3, title: Building geometry and metadata",42,3
210,2017-05-03 07:22:29.692708+00:00,"[4, 2, 1, 3]",3,3,39,32,71,6,5,11,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4, 5]","id: 230, experienced: True, age: 29","id: 3, title: Building geometry and metadata",29,3
